gene_id	gene_name	ND0013	ND0323	ND0463	ND0693
ENSG00000146192	FGD2	2218.001	1442	264	1958
ENSG00000146197	SCUBE3	0	1	0	1
ENSG00000146205	ANO7	0	4	17	3
ENSG00000146215	CRIP3	64.488	31.689	4	42.001
ENSG00000146216	TTBK1	2	1	0	0
ENSG00000146221	TCTE1	2	3	25	3
ENSG00000146223	RPL7L1	1081.403	840.172	1499.52	671.263
ENSG00000146232	NFKBIE	411	378	1841	511
ENSG00000146233	CYP39A1	0	0	0	0
ENSG00000146242	TPBG	5	5	0	0
ENSG00000146243	IRAK1BP1	29	33	8	23.001
ENSG00000146247	PHIP	696	595	3718	813
ENSG00000146250	PRSS35	0	3	1	3
ENSG00000146263	MMS22L	52	43	162	42
ENSG00000146267	FAXC	0	1	0	0
ENSG00000146276	GABRR1	0	0	0	0
ENSG00000146278	PNRC1	3780	2331	6856	3092
ENSG00000146281	PM20D2	133	71	137	42
ENSG00000146282	RARS2	126	77	425	74
ENSG00000146285	SCML4	912.001	619	649.999	510
ENSG00000146350	TBC1D32	20	28	106	9
ENSG00000146352	CLVS2	0	0	0	0
ENSG00000146360	GPR6	0	0	0	0
ENSG00000146373	RNF217	19	21	67.001	9
ENSG00000146374	RSPO3	0	0	0	0
ENSG00000146376	ARHGAP18	86	74	316	106
ENSG00000146378	TAAR2	0	0	0	0
ENSG00000146383	TAAR6	0	0	0	0
ENSG00000146385	TAAR8	0	0	0	0
ENSG00000146386	ABRACL	416	193	240	190
ENSG00000146399	TAAR1	0	0	0	1
ENSG00000146409	SLC18B1	208	124	179	115
ENSG00000146410	MTFR2	5	6	16	16
ENSG00000146411	SLC2A12	0	2	0	0
ENSG00000146414	SHPRH	191	161	737	62
ENSG00000146416	AIG1	101.999	90.001	36	96.999
ENSG00000146425	DYNLT1	332	304	962.001	373
ENSG00000146426	TIAM2	44.211	36.694	161.911	41.176
ENSG00000146433	TMEM181	256	250	835	179
ENSG00000146453	PNLDC1	1	3	0	1
ENSG00000146457	WTAP	1061.001	664.335	4817.73	749.001
ENSG00000146463	ZMYM4	400	317	1360.001	269
ENSG00000146469	VIP	1	1	0	0
ENSG00000146476	ARMT1	91	96	98	82
ENSG00000146477	SLC22A3	0	1	0	1
ENSG00000146521	LINC01558	0	0	0	0
ENSG00000146530	VWDE	1	0	2	0
ENSG00000146535	GNA12	1714.001	1246	3796	1955
ENSG00000146540	C7orf50	349	285	813	412
ENSG00000146555	SDK1	24	9	35	13
ENSG00000146556	WASH2P	494.756	398.231	551.291	546.492
ENSG00000146574	CCZ1B	439.993	227.57	776.902	330.661
ENSG00000146576	C7orf26	706.999	551	570	590
ENSG00000146587	RBAK	159.42	103	912.296	82.783
ENSG00000146592	CREB5	473.001	803.999	125	838
ENSG00000146618	FERD3L	0	0	0	0
ENSG00000146648	EGFR	0	1.009	0	0
ENSG00000146666	LINC00525	0	1	1	0
ENSG00000146670	CDCA5	29	17	13	37
ENSG00000146674	IGFBP3	2	12	19	2
ENSG00000146676	PURB	470	412	1977	291
ENSG00000146677	AC004453.1	21.013	6.01	32.041	15.02
ENSG00000146678	IGFBP1	0	0	0	0
ENSG00000146700	SSC4D	7	6	0	4
ENSG00000146701	MDH2	1664	834.999	1119.001	1366
ENSG00000146707	POMZP3	226.244	139.119	318.241	288.587
ENSG00000146722	AC211486.1	0.5	0	1	2
ENSG00000146729	NIPSNAP2	299	187	629	185
ENSG00000146731	CCT6A	924	566.001	1231	652
ENSG00000146733	PSPH	53	9	19	30
ENSG00000146755	TRIM50	0	0	0	7.255
ENSG00000146757	ZNF92	47	29	294.001	26
ENSG00000146776	ATXN7L1	323	306.001	616	259
ENSG00000146802	TMEM168	163.001	167.001	277	99
ENSG00000146809	ASB15	0	0	0	0
ENSG00000146826	MAP11	1117	946.001	1115	1231.001
ENSG00000146828	SLC12A9	2179.001	2559.001	565	2586
ENSG00000146830	GIGYF1	2181	1697	4498	1930.001
ENSG00000146833	TRIM4	611	418	504.001	383
ENSG00000146834	MEPCE	1328	708	1339	1622
ENSG00000146839	ZAN	1	0	0	0
ENSG00000146842	TMEM209	135	102	248.999	64
ENSG00000146856	AGBL3	6	11.001	18	1
ENSG00000146857	STRA8	0	0	2	0
ENSG00000146858	ZC3HAV1L	7	3	3	2
ENSG00000146859	TMEM140	856	902	1022	906
ENSG00000146872	TLK2	417.779	303.4	1209.77	296.609
ENSG00000146904	EPHA1	265	234.001	33	244
ENSG00000146909	NOM1	375	269	463.999	202.001
ENSG00000146910	CNPY1	0	0	1.593	1
ENSG00000146918	NCAPG2	62	60.001	49.001	53
ENSG00000146926	ASB10	0	0	0	0
ENSG00000146938	NLGN4X	12.174	7.723	1	9.944
ENSG00000146950	SHROOM2	2	1	0	17
ENSG00000146955	RAB19	6	8	2	28
ENSG00000146963	LUC7L2	616.072	492.833	2668.774	461.493
ENSG00000146966	DENND2A	1	0	10	1
ENSG00000147003	CLTRN	0	0	3	1
ENSG00000147010	SH3KBP1	2526.999	2173	2000.001	2691
ENSG00000147027	TMEM47	0	0	0	0
ENSG00000147036	LANCL3	6	10	6	5
ENSG00000147041	SYTL5	0	0	0	0
ENSG00000147044	CASK	189	184.998	355.001	112
ENSG00000147050	KDM6A	403.001	348	2371	286.001
ENSG00000147059	SPIN2A	8.758	10.746	13.401	10.25
ENSG00000147065	MSN	15612.988	12507.99	15323.997	20016.995
ENSG00000147081	AKAP4	0	0	0	0
ENSG00000147082	CCNB3	5	8	2	3
ENSG00000147099	HDAC8	143.241	117	293.278	110.001
ENSG00000147100	SLC16A2	4	7	3	9
ENSG00000147113	DIPK2B	5	2	0	4
ENSG00000147117	ZNF157	4	2	3	2
ENSG00000147118	ZNF182	167	129	280	146
ENSG00000147119	CHST7	239	194	542	137
ENSG00000147121	KRBOX4	98.281	66.834	172.755	59.325
ENSG00000147123	NDUFB11	956	446	482	645
ENSG00000147124	ZNF41	165	104	127	98
ENSG00000147127	RAB41	0	0	0	0
ENSG00000147130	ZMYM3	549.999	390.001	569	410.999
ENSG00000147133	TAF1	762.998	602	1326.999	384.997
ENSG00000147138	GPR174	282	184	680	110
ENSG00000147140	NONO	4078.929	2725	5586.944	2735.896
ENSG00000147144	CCDC120	214	138	236	158
ENSG00000147145	LPAR4	0	0	1	7
ENSG00000147155	EBP	178.079	122	184.865	189
ENSG00000147160	AWAT2	0	0	0	0
ENSG00000147162	OGT	3687.001	4047.999	8140	2451.001
ENSG00000147164	SNX12	387	235.999	417.001	247.001
ENSG00000147166	ITGB1BP2	3	5	28	3
ENSG00000147168	IL2RG	5351.861	4385.407	3085.014	5439.683
ENSG00000147174	GCNA	61	42	140	45
ENSG00000147180	ZNF711	15	17	92.001	7
ENSG00000147183	CPXCR1	0	0	0	0
ENSG00000147202	DIAPH2	139.999	125.001	252	137
ENSG00000147206	NXF3	0	8	0	0
ENSG00000147223	RIPPLY1	0	0	0	0
ENSG00000147224	PRPS1	471.001	330	474	263.001
ENSG00000147231	RADX	23	17	22	13
ENSG00000147234	FRMPD3	126	71.003	35	31
ENSG00000147246	HTR2C	0	1	0	0
ENSG00000147251	DOCK11	1174	1149	2581	756
ENSG00000147255	IGSF1	0	0	0	0
ENSG00000147256	ARHGAP36	0	0	0	0
ENSG00000147257	GPC3	3	2	2	3
ENSG00000147262	GPR119	0	0	0	0
ENSG00000147274	RBMX	1844.888	1306.034	3560.659	1182.766
ENSG00000147316	MCPH1	250	176	569	165
ENSG00000147324	MFHAS1	464	385	314	311
ENSG00000147364	FBXO25	267	128	294	143
ENSG00000147378	FATE1	0	0	0	0
ENSG00000147381	MAGEA4	0	0	0	0
ENSG00000147383	NSDHL	134	78	101	110
ENSG00000147394	ZNF185	716	524	108	880
ENSG00000147400	CETN2	125	78	64	95
ENSG00000147403	RPL10	30258.803	13236.878	29211.396	15551.509
ENSG00000147408	CSGALNACT1	362	341.001	511	197
ENSG00000147416	ATP6V1B2	3393	3756	5394	3854
ENSG00000147419	CCDC25	188	130.001	431.999	85
ENSG00000147421	HMBOX1	295	235.001	882	140.001
ENSG00000147432	CHRNB3	0	0	1	0
ENSG00000147434	CHRNA6	0	0	0	1
ENSG00000147437	GNRH1	22	23	43	16
ENSG00000147439	BIN3	627	545.998	762.998	645.001
ENSG00000147443	DOK2	2002	1487	1706.999	2731
ENSG00000147454	SLC25A37	20595	26633.001	5591	32344.999
ENSG00000147457	CHMP7	2617	1579.999	2042.001	1627
ENSG00000147459	DOCK5	654.999	1678.999	4549.999	1025.999
ENSG00000147465	STAR	0	0	3	0
ENSG00000147471	PLPBP	566.999	390.001	239	396.999
ENSG00000147475	ERLIN2	276	266	380.001	220.999
ENSG00000147481	SNTG1	0	0	1	0
ENSG00000147485	PXDNL	11	3	15	4
ENSG00000147488	ST18	1	3	13	1
ENSG00000147509	RGS20	0	0	0	0
ENSG00000147526	TACC1	1250	1379.999	6626	1339.002
ENSG00000147533	GOLGA7	601	441	943	507
ENSG00000147535	PLPP5	528.001	153	332	174.999
ENSG00000147536	GINS4	49	37	72	33
ENSG00000147548	NSD3	1440.001	1013	3496	1103.001
ENSG00000147570	DNAJC5B	1	1	6	1
ENSG00000147571	CRH	0	0	0	0
ENSG00000147573	TRIM55	0	0	0	11
ENSG00000147576	ADHFE1	73.001	95.019	79.253	79.715
ENSG00000147586	MRPS28	25.001	22	78.762	12
ENSG00000147588	PMP2	0	0	0	0
ENSG00000147592	LACTB2	42	27	27	36
ENSG00000147596	PRDM14	0	0	0	0
ENSG00000147601	TERF1	207.001	131	433	120.999
ENSG00000147604	RPL7	3645.214	2046.485	16157.007	832.73
ENSG00000147606	SLC26A7	0	1	3	0
ENSG00000147613	PSKH2	0	0	0	0
ENSG00000147614	ATP6V0D2	0	0	2	0
ENSG00000147642	SYBU	8	2	2	3
ENSG00000147647	DPYS	6	5	1	1
ENSG00000147649	MTDH	1576	935.999	3752	1196
ENSG00000147650	LRP12	19.999	11	157	9
ENSG00000147654	EBAG9	121	64	196.999	61
ENSG00000147655	RSPO2	0	0	0	0
ENSG00000147669	POLR2K	48	27	241.001	13
ENSG00000147676	MAL2	0	0	0	0
ENSG00000147677	EIF3H	2500.002	1328	3578.999	1549
ENSG00000147679	UTP23	138	102.999	367.999	65
ENSG00000147684	NDUFB9	873	419	792.001	633
ENSG00000147687	TATDN1	33.001	21	110.998	13
ENSG00000147689	FAM83A	3	6	1	2
ENSG00000147697	GSDMC	1	0	0	5
ENSG00000147724	FAM135B	0	1	0	0
ENSG00000147753	TTTY7	0	0	0	0
ENSG00000147761	TTTY7B	0	0	0	0
ENSG00000147789	ZNF7	236.999	181.001	337	159.002
ENSG00000147799	ARHGAP39	14	1	4	6
ENSG00000147804	SLC39A4	88	66	32	91
ENSG00000147813	NAPRT	690.002	738.001	643.001	1345.999
ENSG00000147852	VLDLR	23	23	105	20
ENSG00000147853	AK3	154	136	295	133
ENSG00000147854	UHRF2	466	332	1608	264.999
ENSG00000147862	NFIB	1	12	0	5
ENSG00000147869	CER1	0	0	0	0
ENSG00000147872	PLIN2	604	270.999	7719.999	472.985
ENSG00000147873	IFNA5	0	0	0	0
ENSG00000147874	HAUS6	187	141.983	631.92	78
ENSG00000147883	CDKN2B	26	23	18	20
ENSG00000147885	IFNA16	0	0	0	0
ENSG00000147889	CDKN2A	15	19	13	17
ENSG00000147894	C9orf72	232.001	228	2329.999	211.001
ENSG00000147896	IFNK	0	0	0	0
ENSG00000147905	ZCCHC7	279.001	118	341	125
ENSG00000147912	FBXO10	170	93.417	332.097	67.935
ENSG00000147955	SIGMAR1	445.001	395.999	162.998	376
ENSG00000147996	CBWD5	186.67	143.864	431.575	112.958
ENSG00000148019	CEP78	300	311.001	1105.999	159
ENSG00000148053	NTRK2	1	3	1	1
ENSG00000148057	IDNK	55.001	40	84	61
ENSG00000148082	SHC3	2	1	5	3
ENSG00000148090	AUH	77	51	95	37
ENSG00000148110	MFSD14B	910.332	570.149	377.891	578.933
ENSG00000148120	AOPEP	46	40	42	46
ENSG00000148123	PLPPR1	0	0	0	0
ENSG00000148136	OR13C4	0	0	0	0
ENSG00000148143	ZNF462	8	11	11	3
ENSG00000148153	INIP	251	220	336.001	190
ENSG00000148154	UGCG	241	218	1940	108
ENSG00000148156	ACTL7B	0	0	1	0
ENSG00000148158	SNX30	436	411	1292	326
ENSG00000148175	STOM	785	1026	1014	1073.999
ENSG00000148180	GSN	2103	2932	2416.999	3248.001
ENSG00000148187	MRRF	258	198.001	1049.999	183
ENSG00000148200	NR6A1	63	96	245	92
ENSG00000148204	CRB2	9	5	2	6
ENSG00000148215	OR5C1	0	1	0	0
ENSG00000148218	ALAD	567	451.998	202.999	486.001
ENSG00000148219	ASTN2	17	17	1	18
ENSG00000148225	WDR31	14	14	7	3
ENSG00000148229	POLE3	616	408	1051.999	372
ENSG00000148248	SURF4	1813.999	1416	4624	1747
ENSG00000148288	GBGT1	348.064	364.999	65.229	469
ENSG00000148290	SURF1	553	271	308	348.999
ENSG00000148291	SURF2	197	105	136.001	145
ENSG00000148296	SURF6	728	459	665	558.799
ENSG00000148297	MED22	1059.928	638	832.001	901
ENSG00000148300	REXO4	537	306	236	344
ENSG00000148303	RPL7A	19015.478	8229.792	16144.283	9938.519
ENSG00000148308	GTF3C5	771.999	584	678	630.999
ENSG00000148331	ASB6	710	523	678.999	581.999
ENSG00000148334	PTGES2	580.999	353.999	706	461
ENSG00000148335	NTMT1	274.001	159	348.002	200.001
ENSG00000148337	CIZ1	2179	1412.999	1293.001	1870.001
ENSG00000148339	SLC25A25	275	271	608	234.001
ENSG00000148341	SH3GLB2	1424	1265.001	521	1151
ENSG00000148343	MIGA2	714.002	568	797.002	666.001
ENSG00000148344	PTGES	12	5	5022	10
ENSG00000148346	LCN2	305	682.001	11	717
ENSG00000148356	LRSAM1	363	294.001	331	420
ENSG00000148357	HMCN2	0	6	0	0
ENSG00000148358	GPR107	793	750.001	1960.999	782
ENSG00000148362	PAXX	505	394	546	531
ENSG00000148377	IDI2	0	0	1	0
ENSG00000148384	INPP5E	305	247	484	206
ENSG00000148386	LCN9	0	0	0	0
ENSG00000148396	SEC16A	2086.999	1683.001	5636.999	1826
ENSG00000148399	DPH7	286.999	230.999	529	225.999
ENSG00000148400	NOTCH1	2672	2700	4576	2566.001
ENSG00000148408	CACNA1B	0	1	7	3
ENSG00000148411	NACC2	985	1035	568	1245.648
ENSG00000148426	PROSER2	80.999	44	43	43
ENSG00000148429	USP6NL	256	104	567	98
ENSG00000148444	COMMD3	145.625	95.918	332.05	82.72
ENSG00000148450	MSRB2	186	98	35	207
ENSG00000148459	PDSS1	35	29	38	21
ENSG00000148468	FAM171A1	95	95	4	75
ENSG00000148481	MINDY3	61	48	316	24
ENSG00000148482	SLC39A12	0	0	0	0
ENSG00000148483	TMEM236	1	1	25	1
ENSG00000148484	RSU1	794	710	351	1113.001
ENSG00000148488	ST8SIA6	10.018	46	33	20
ENSG00000148498	PARD3	36	22	15	30
ENSG00000148513	ANKRD30A	0	0	0	0
ENSG00000148516	ZEB1	197	144.999	2885	120
ENSG00000148541	FAM13C	0	0	0	0
ENSG00000148572	NRBF2	430	529	288	650.866
ENSG00000148584	A1CF	0	0	0	0
ENSG00000148600	CDHR1	63	58	27	42
ENSG00000148602	LRIT1	0	0	0	0
ENSG00000148604	RGR	0	0	0	0
ENSG00000148606	POLR3A	373	303	740	282
ENSG00000148634	HERC4	416.999	407	553.999	281.999
ENSG00000148655	LRMDA	46	30	23	47.999
ENSG00000148660	CAMK2G	1197.999	1436.001	661.999	1839
ENSG00000148671	ADIRF	1	0	0	1
ENSG00000148672	GLUD1	1265.978	946.999	1834.806	970.976
ENSG00000148677	ANKRD1	1	0	0	0
ENSG00000148680	HTR7	5.002	5.007	57	2
ENSG00000148688	RPP30	131	69.999	268.001	88
ENSG00000148690	FRA10AC1	83	32	215	44
ENSG00000148700	ADD3	1798.998	1578	3838.001	1022.002
ENSG00000148702	HABP2	0	0	0	0
ENSG00000148704	VAX1	0	11.046	7	1.003
ENSG00000148719	DNAJB12	858	680	1147	765.001
ENSG00000148730	EIF4EBP2	2675	2499	2194	2715
ENSG00000148734	NPFFR1	3	1	1	1
ENSG00000148735	PLEKHS1	0	0	2	0
ENSG00000148737	TCF7L2	116	108.998	448	142
ENSG00000148773	MKI67	176.001	121	84	129
ENSG00000148795	CYP17A1	0	1	0	1
ENSG00000148798	INA	5	0	0	3
ENSG00000148803	FUOM	63	63	122	74
ENSG00000148814	LRRC27	87.999	60	58	54.999
ENSG00000148824	MTG1	405.532	280.705	253.321	293.92
ENSG00000148826	NKX6-2	0	0	1	0
ENSG00000148832	PAOX	113.52	39.244	23.505	81.309
ENSG00000148834	GSTO1	418	325	2373	430
ENSG00000148835	TAF5	120	73	102	69
ENSG00000148840	PPRC1	686	489	1002	543
ENSG00000148841	ITPRIP	1164	1184	4553.999	1599
ENSG00000148842	CNNM2	139	99	144	95
ENSG00000148843	PDCD11	850.001	583	775	583.999
ENSG00000148848	ADAM12	11	78	25	33
ENSG00000148908	RGS10	1289	522.999	905	742
ENSG00000148925	BTBD10	194	111.001	176	144
ENSG00000148926	ADM	133	195	691	852.001
ENSG00000148935	GAS2	6	2	5	2
ENSG00000148942	SLC5A12	0	0	0	0
ENSG00000148943	LIN7C	145	102	322	89
ENSG00000148948	LRRC4C	1	0	0	0
ENSG00000148950	IMMP1L	11.999	9	38	6
ENSG00000148965	SAA4	0	0	0	0
ENSG00000148985	PGAP2	211.999	155.999	100	215.002
ENSG00000149016	TUT1	456.517	282.265	311.725	359.521
ENSG00000149021	SCGB1A1	0	0	0	0
ENSG00000149043	SYT8	0	0	0	0
ENSG00000149050	ZNF214	0	0	0	0
ENSG00000149054	ZNF215	0	2	0	2
ENSG00000149084	HSD17B12	202.999	169	404.999	75
ENSG00000149089	APIP	105	68.001	164	37
ENSG00000149090	PAMR1	0	0	0	0
ENSG00000149091	DGKZ	5339.386	4773.103	4281.881	5505.415
ENSG00000149100	EIF3M	1088.001	581	1970	623.999
ENSG00000149115	TNKS1BP1	160	134.999	330	108
ENSG00000149124	GLYAT	0	0	0	0
ENSG00000149131	SERPING1	303.001	421	104.001	288.001
ENSG00000149133	OR5F1	0	0	0	0
ENSG00000149136	SSRP1	1390	816	1040.999	1002
ENSG00000149150	SLC43A1	176	132.001	49	166
ENSG00000149177	PTPRJ	2113.66	3044	5848	2252
ENSG00000149179	C11orf49	147.002	117	75.001	138.001
ENSG00000149182	ARFGAP2	1602.051	1075.616	1378.511	1457.769
ENSG00000149187	CELF1	2129	1850.001	3349.001	1537.001
ENSG00000149196	HIKESHI	125.999	94	91	75
ENSG00000149201	CCDC81	4	4	0	3
ENSG00000149212	SESN3	1165.999	825	3285	1086
ENSG00000149218	ENDOD1	322	287	144	382
ENSG00000149231	CCDC82	101	95.001	889	31
ENSG00000149243	KLHL35	13	10	3	8
ENSG00000149256	TENM4	12	16	1	4
ENSG00000149257	SERPINH1	118	136	72	94
ENSG00000149260	CAPN5	243	245.001	28	323
ENSG00000149262	INTS4	490.883	336.859	495	485
ENSG00000149269	PAK1	1807.998	1823	651.998	1729.002
ENSG00000149273	RPS3	14851.956	7104.998	16983.995	7508.991
ENSG00000149289	ZC3H12C	6	20	623	7
ENSG00000149292	TTC12	71.001	109.001	101	30.999
ENSG00000149294	NCAM1	96.001	175	144.999	71
ENSG00000149295	DRD2	0	0	0	0
ENSG00000149300	C11orf52	0	0	0	0
ENSG00000149305	HTR3B	1.694	5.705	2	3
ENSG00000149308	NPAT	392	320	1122.999	250.999
ENSG00000149311	ATM	2954.998	2106.003	7603.001	1106
ENSG00000149313	AASDHPPT	186	150	311	123
ENSG00000149328	GLB1L2	18	16	37	9
ENSG00000149346	SLX4IP	105	85	31	74
ENSG00000149357	LAMTOR1	1561.001	1162	833	1273
ENSG00000149380	P4HA3	0	0	0	0
ENSG00000149403	GRIK4	8	62	2	14
ENSG00000149418	ST14	685	271	549	583
ENSG00000149428	HYOU1	1026.001	659	2403.003	918
ENSG00000149435	GGTLC1	0	0	1.012	0
ENSG00000149443	C20orf78	0	0	0	0
ENSG00000149451	ADAM33	1	3	3	0
ENSG00000149452	SLC22A8	0	0	0	0
ENSG00000149474	KAT14	325.127	156.81	136.997	173.958
ENSG00000149476	TKFC	395.796	235.001	221.174	393.556
ENSG00000149480	MTA2	2282	1464	2089.001	1795.998
ENSG00000149483	TMEM138	234.001	211	687.001	186.001
ENSG00000149485	FADS1	91	117.999	345.999	176
ENSG00000149488	TMC2	1	3	0	0
ENSG00000149489	ROM1	9	16	28	46
ENSG00000149499	EML3	1756.999	1384.999	2683	1835.999
ENSG00000149503	INCENP	219	135.001	233	90
ENSG00000149506	ZP1	0	2	1	0
ENSG00000149507	OOSP2	0	0	0	0
ENSG00000149516	MS4A3	21	99	3	43
ENSG00000149527	PLCH2	372	314.536	245	369.777
ENSG00000149531	FRG1BP	38.202	30.548	33.042	31.367
ENSG00000149532	CPSF7	1473.999	1336.001	2312	1563.999
ENSG00000149534	MS4A2	6	8	0	29
ENSG00000149541	B3GAT3	742.001	480.993	535	615
ENSG00000149547	EI24	390.001	254	513	257
ENSG00000149548	CCDC15	31	14	16	16
ENSG00000149554	CHEK1	10	10	44	17
ENSG00000149557	FEZ1	11	83	45.001	19.999
ENSG00000149564	ESAM	233.999	168	36	275
ENSG00000149571	KIRREL3	1	8	3	4
ENSG00000149573	MPZL2	33	57	8	48
ENSG00000149575	SCN2B	4	5	2	22
ENSG00000149577	SIDT2	1722.999	953	1527.001	1375
ENSG00000149582	TMEM25	121.999	118	98.001	66
ENSG00000149591	TAGLN	571.363	322.02	514.319	492.127
ENSG00000149596	JPH2	0	0	1	0
ENSG00000149599	DUSP15	0	2	6	0
ENSG00000149600	COMMD7	486.882	385.7	515.221	366
ENSG00000149609	C20orf144	0	2	1	17.03
ENSG00000149633	KIAA1755	0	0	0	0
ENSG00000149634	SPATA25	11	5	5	10
ENSG00000149635	OCSTAMP	0	0	0	0
ENSG00000149636	DSN1	100	81	131	58.001
ENSG00000149639	SOGA1	425	216	451	235
ENSG00000149646	CNBD2	15	7	94	3
ENSG00000149651	SPINT4	0	0	0	0
ENSG00000149654	CDH22	2	1	2	1
ENSG00000149656	LINC00266-1	0	2.343	3.465	1.52
ENSG00000149657	LSM14B	719	410	659.001	582
ENSG00000149658	YTHDF1	818	512	1411	525
ENSG00000149679	CABLES2	169	148	273	171
ENSG00000149716	LTO1	347.999	330	376	282.001
ENSG00000149735	GPHA2	0	0	0	0
ENSG00000149742	SLC22A9	0	0	0	0
ENSG00000149743	TRPT1	218	128	303.999	206
ENSG00000149761	NUDT22	432.882	331.868	529.532	573.162
ENSG00000149781	FERMT3	4440.999	3126.001	5212	6310
ENSG00000149782	PLCB3	282	211	659.999	265
ENSG00000149792	MRPL49	653	432	636.001	539
ENSG00000149798	CDC42EP2	652.274	733.197	146.204	583.101
ENSG00000149806	FAU	3614.22	1661.823	7300.756	1886.263
ENSG00000149809	TM7SF2	142.999	110	81.001	165.999
ENSG00000149823	VPS51	4267.967	2227.966	2546	3079.999
ENSG00000149922	TBX6	33	9	11	28
ENSG00000149923	PPP4C	1802.001	1172	2884.999	2027.999
ENSG00000149925	ALDOA	11248.313	7057.877	17515.141	14837.973
ENSG00000149926	TLCD3B	2	2	4	3
ENSG00000149927	DOC2A	5	8.153	1	4
ENSG00000149929	HIRIP3	301	175	76.999	227
ENSG00000149930	TAOK2	1176.999	1014.999	1059	1291
ENSG00000149932	TMEM219	968	565	391.001	847
ENSG00000149948	HMGA2	1	0	2	0
ENSG00000149968	MMP3	0	0	0	0
ENSG00000149970	CNKSR2	55.999	33	108.999	36.001
ENSG00000149972	CNTN5	0	0	0	0
ENSG00000150045	KLRF1	18	81	329	19
ENSG00000150048	CLEC1A	11	10	10	9
ENSG00000150051	MKX	0	0	0	0
ENSG00000150054	MPP7	145	106	346	100
ENSG00000150093	ITGB1	1627.187	1452.355	5895.794	1230.183
ENSG00000150175	FRMPD2B	0	3.876	0	2
ENSG00000150201	FXYD4	0	0	0	0
ENSG00000150244	TRIM48	0	0	0	0
ENSG00000150261	OR8K1	0	0	0	0
ENSG00000150269	OR5M9	0	0	0	0
ENSG00000150275	PCDH15	0	1	0	0
ENSG00000150276	PPIAP26	0	0	0	0
ENSG00000150281	CTF1	8	5	4	9
ENSG00000150316	CWC15	263	115	538	110
ENSG00000150337	FCGR1A	355.234	295.675	98.792	201.717
ENSG00000150347	ARID5B	495	238	3466.001	203
ENSG00000150361	KLHL1	0	0	0	1
ENSG00000150394	CDH8	0	2	0	0
ENSG00000150401	DCUN1D2	155.001	128	452	95
ENSG00000150403	TMCO3	289	278.001	465.001	423.999
ENSG00000150433	TMEM218	95.001	113	31.001	125
ENSG00000150455	TIRAP	229	193	177.999	167
ENSG00000150456	EEF1AKMT1	15	18	11	9
ENSG00000150457	LATS2	287.775	223.691	817	201.671
ENSG00000150459	SAP18	1003	551.001	896.999	750.999
ENSG00000150471	ADGRL3	0	0	0	0
ENSG00000150477	KIAA1328	77.001	60	114.001	48
ENSG00000150510	FAM124A	2	0	127.001	3
ENSG00000150527	MIA2	338.945	267.001	736	257
ENSG00000150540	HNMT	62.999	58	473	44
ENSG00000150551	LYPD1	2	2	0	4
ENSG00000150556	LYPD6B	1	0	0	0
ENSG00000150593	PDCD4	1367	1175.001	6505.999	1127
ENSG00000150594	ADRA2A	20	12	3	20
ENSG00000150625	GPM6A	11	1	0	5
ENSG00000150627	WDR17	11.354	7	2	5
ENSG00000150628	SPATA4	0	0	1	0
ENSG00000150630	VEGFC	3	1	0	3
ENSG00000150636	CCDC102B	16	12	9	6
ENSG00000150637	CD226	246.999	301	706	179.001
ENSG00000150656	CNDP1	2	2	28	0
ENSG00000150667	FSIP1	1	1	7	3
ENSG00000150672	DLG2	5	2	6	9
ENSG00000150676	CCDC83	0	0	0	0
ENSG00000150681	RGS18	404	480	121	200
ENSG00000150687	PRSS23	70	174	126.999	79
ENSG00000150712	MTMR12	467	390.001	520	246
ENSG00000150722	PPP1R1C	1	0	1	0
ENSG00000150732	AL136372.1	0	0	0	0
ENSG00000150750	C11orf53	0	0	0	0
ENSG00000150753	CCT5	1416.999	1031.999	925.998	941.999
ENSG00000150756	ATPSCKMT	36.999	26	20.999	18
ENSG00000150760	DOCK1	14	8	33	66
ENSG00000150764	DIXDC1	21	25	35.001	25
ENSG00000150768	DLAT	164	128	278.001	110
ENSG00000150773	PIH1D2	0	2	2	0
ENSG00000150776	NKAPD1	178.999	145.999	438	116
ENSG00000150779	TIMM8B	75.001	31	137	28
ENSG00000150782	IL18	24	49	59.999	15
ENSG00000150783	TEX12	1	0	2	0
ENSG00000150787	PTS	14.999	15	156	7
ENSG00000150867	PIP4K2A	2877	2572	3231	3981
ENSG00000150873	C2orf50	0	1	0	3
ENSG00000150893	FREM2	4	41	1	0
ENSG00000150907	FOXO1	940	495	1403.999	518
ENSG00000150938	CRIM1	54	45	213	16
ENSG00000150961	SEC24D	288	400	1019	300
ENSG00000150967	ABCB9	62	42.016	41	70
ENSG00000150977	RILPL2	1003	927	2282	1133
ENSG00000150990	DHX37	630	387	723	497
ENSG00000150991	UBC	8312.999	6534.996	11424	10255.001
ENSG00000150995	ITPR1	943.998	513.024	1605.002	333.001
ENSG00000151005	TKTL2	0	0	9	0
ENSG00000151006	PRSS53	64.421	68.226	195.133	75.407
ENSG00000151012	SLC7A11	3	1	1202	24
ENSG00000151014	NOCT	26	16	471	24
ENSG00000151023	ENKUR	78	38	12	34
ENSG00000151025	GPR158	0	0	0	0
ENSG00000151033	LYZL2	0	0	0	0
ENSG00000151062	CACNA2D4	175.998	95.001	751	285
ENSG00000151065	DCP1B	191.999	135	126	163
